Package name,Reviewer name,Review,Rating
com.bodybuilding.rise,A Google user,doesn't tell you that you have to pay a subscription.,2
com.bodybuilding.rise,A Google user,great app,5
com.bodybuilding.rise,A Google user,very well,5
com.bodybuilding.rise,A Google user,wont let me login! changed my password multiple times and it keeps telling me invalid login,1
com.bodybuilding.rise,A Google user,"lots of exercise demonstrational videos, easy workout tracking.",5
com.bodybuilding.rise,A Google user,Does what i need it to,5
com.bodybuilding.rise,A Google user,"Firm, dwellings!",5
com.bodybuilding.rise,A Google user,awesome workouts!,5
com.bodybuilding.rise,A Google user,the workouts are affective. First time using this app and Im really sore. thats a plus,5
com.bodybuilding.rise,A Google user,awesome,5
com.bodybuilding.rise,A Google user,"I really enjoy the app so far. This is my 3rd week using it. I love that I can go to the gym with a plan and not feel lost in there. The only downside to it is that I wish they could give me alternate workouts in case my gym doesn't have that particular machine. Overall, I'm really enjoying ising the app. I'm pretty new to working out and using the workout plan on here makes me feel like I actually know what I'm doing in there.",4
com.bodybuilding.rise,A Google user,Exceptional,5
com.bodybuilding.rise,A Google user,"It's ridiculous how long this app takes to load. It resets if you go off the app and then takes ages to re load. Can you not make it so that the workouts are downloaded and stored locally so there is no need to contact a server? Good content, but won't carry on paying unless it's vastly improved.",2
com.bodybuilding.rise,A Google user,great,5
com.bodybuilding.rise,A Google user,The app has improved a lot but it still needs more beginner workouts for the actual gym and women. If I wanted to work out at home I'd pay for Beach Body app. I enjoy lifting but most of the programs are geared toward hard core shreds. Many also lack abdominal training...And the diet plans are vague and contradictory....not well thought out.,3
com.bodybuilding.rise,A Google user,dope,5
com.bodybuilding.rise,A Google user,awesome,5
com.bodybuilding.rise,A Google user,love it!,5
com.bodybuilding.rise,A Google user,Great to track workouts. A bug with the timer for rest between sets ;it stops counting if the app goes to the background in the galaxy 8,4
com.bodybuilding.rise,A Google user,wonderful,4
com.bodybuilding.rise,A Google user,great app,4
com.bodybuilding.rise,A Google user,freezes every single time I complete a workout and go back to dashboard,1
com.bodybuilding.rise,A Google user,"I use this app daily. its really great for keeping track of your workouts, rests and the weight you used last time. Maybe its there and I dont know, but for example if I make a note under medium grip bench press, can you make it show up next time Im doing that exercise in that workout program?",5
com.bodybuilding.rise,A Google user,awesome beastly!!,5
com.bodybuilding.rise,A Google user,"all good, no complaints",5
com.bodybuilding.rise,A Google user,great app- accountability and results,5
com.bodybuilding.rise,A Google user,I'v honestly lost 20 pounds with this program. It's challenging and I dont get bored with the same routine.,5
com.bodybuilding.rise,A Google user,"I can choose any of the workouts that I like and multiple of them at the same time. Awesome app, they have a lot of different programs to follow and they're a range from beginners to advanced, slim and cut to big and buff. I love this app.",5
com.bodybuilding.rise,A Google user,"Decent interface - usable while working out. Pricey, but gives you everything you need to faithfully complete the specific workout you choose, at your fingertips. Set timer and notes area nice updates (near perfect workout app! add ability to adjust rest-time, and a carry-forward on notes, like how the weight pre-fills from last workout - and it's there :) Pricey, but worth the time savings and ability to attack challenging programs designed by experienced trainers.",5
com.bodybuilding.rise,A Google user,Love this app. Great for novice and experienced weight lifters.,5
com.bodybuilding.rise,A Google user,good program,5
com.bodybuilding.rise,A Google user,App is OK but does not really have the tools needed to fully track and analyze workouts. The current workout plan offerings are very limited. I would like to see them regularly release new plans.,3
com.bodybuilding.rise,A Google user,love it,4
com.bodybuilding.rise,A Google user,amazing for the price,5
com.bodybuilding.rise,A Google user,some bugs and glitches but good programs,4
com.bodybuilding.rise,A Google user,Easy to use and a great workout!,5
com.bodybuilding.rise,A Google user,great!,5
com.bodybuilding.rise,A Google user,easy to follow,5
com.bodybuilding.rise,A Google user,new update sucks,1
com.bodybuilding.rise,A Google user,Everything about is amazing!!,5
com.bodybuilding.rise,A Google user,lots of details for workouts and nutrition,5
com.bodybuilding.rise,A Google user,awesome for on the go,5
com.bodybuilding.rise,A Google user,sucks,1
com.bodybuilding.rise,A Google user,best thing I've done in a while,5
com.bodybuilding.rise,A Google user,I have paid for subscription but app will not load. Please help asap. I have u installed and reinstalled 3 times with no success. Please help.... Every time I enter username and password details I get routed to subscription page.,1
com.bodybuilding.rise,A Google user,easy and useful,5
com.bodybuilding.rise,A Google user,"The body Space app isn't working. I downloaded this, signed in, and it's asking me to pay again. I already have a subscription with you for which I pay monthly. it's frustrating to pay a premium for all access and y'all can't even sync the information. the app is useless",1
com.bodybuilding.rise,A Google user,can't sign in with fb. which works on website,2
com.bodybuilding.rise,A Google user,app is great but im a senior way out of shape. it is too hard i have to take it easy ;),4
com.bodybuilding.rise,A Google user,"Developer not upfront that this is paid only, fastest uninstall of my life. Maybe include that in the description and people wouldn't feel mislead.",1
com.bodybuilding.rise,A Google user,"omgggggg. this app is the BEST! NO MORE jefit for me. the price is better, the videos are better. absolutely worth the money. thank you BODYBUILDER.",5
com.bodybuilding.rise,A Google user,"The app is great, but there are a couple of bugs to be fixed. I can't save notes, you need to keep the app open for the timer, it didn't track my workouts, didn't save anything at all...",3
com.bodybuilding.rise,A Google user,"Just like the Bodyspace app, a timer between sets would make it a 5 star perfect app. Follow up: They added the timer...5 stars.",5
com.bodybuilding.rise,A Google user,So I was super excited to start Hannah Eden's FYR program but the app is not chrome cast compatiable so can't watch and hear her motivation during workouts. Tried the timer but it does not annouce what moves are next so constantly having to stop working out to check and it does not even move on automatically to the new move you have to save and continue. the timer does not even go off when the 30s is up dead silent. seems like if you are in this for the video at home programs not the best app.,2
com.bodybuilding.rise,A Google user,great app. wish it connected to Chromecast.,4
com.bodybuilding.rise,A Google user,have to pay subscription,1
com.bodybuilding.rise,A Google user,Great program,5
com.bodybuilding.rise,A Google user,Awesome,5
com.bodybuilding.rise,A Google user,"I canceled this app as stated before free trial was over,,they have charged my account anyway.",1
com.bodybuilding.rise,A Google user,"Good app but what would make it better is if it synced to Google fit, all my exercise/food/sleep/meditation info goes to google fit and would be nice if the workouts I did on this app would sync as well so I don't have to enter twice.",4
com.bodybuilding.rise,A Google user,Seems great on the surface but does not seem to be anyway to manually add your own workout routine or make additions or subtractions to programmed exercises. A couple glitches with workout by Bill Phillip's that says to do 5 circuits but only allows you to enter 1 circuit. Too much money for not ha ing manual adjustments or ability to manage and track your own routine. Very dissappointed :-(,2
com.bodybuilding.rise,A Google user,Had an issue with the app loading. Uninstalled the app and no fix. Restarted my phone and that seemed to fix the issue. Been great otherwise.,5
com.bodybuilding.rise,A Google user,"states on another app that it's free, you download, and then you can't go any further without them hitting you up for money. Bye.",1
com.bodybuilding.rise,A Google user,stupid won't even start,1
com.bodybuilding.rise,A Google user,awesome,5
com.bodybuilding.rise,A Google user,"App works as it should, but randomly logs me out of my account. When I try to log back in, it will not allow me to unless I reinstall the app. This makes the app broken for me. Will rerate if fixed.",2
com.bodybuilding.rise,A Google user,"Hannah is a b!tch... and i love her!!! however, she is killing me!",5
com.bodybuilding.rise,A Google user,"Loving the app and the workouts so far. Definitely one of the better workout apps I have used, and well worth the price.",4
com.bodybuilding.rise,A Google user,I cannot add more than two sets. this app is confusing and frustrating,2
com.bodybuilding.rise,A Google user,"Since the recent update I can no longer enter in my sets until the rest timer is up. I don't have a lot of time normally to exercise so I would do supersets or cut the rest short which means I can't enter my set weights after I complete them now. I'm going to end up forgetting what weight/rep I used by the time I am able to enter the set. App is very good otherwise. EDIT: if I press the ""x"" on the rest timer I can skip it and enter the next set. It was much easier when I didn't have to do that",4
com.bodybuilding.rise,A Google user,good,5
com.bodybuilding.rise,A Google user,excellent. love these workout. definitely feel sore after each session. follow exactly as it says and you will see results.,5
com.bodybuilding.rise,A Google user,Love this!,5
com.bodybuilding.rise,A Google user,Pay to get fit? You realize other apps do this for free right?,1
com.bodybuilding.rise,A Google user,great results great options,5
com.bodybuilding.rise,A Google user,"amazing guide so far two weeks in, seeing awesome results!",5
com.bodybuilding.rise,A Google user,BEST APP EVER LOVE IT KEEP IT UP CUZ,5
com.bodybuilding.rise,A Google user,pop,4
com.bodybuilding.rise,A Google user,great App for gettin back stronggg,5
com.bodybuilding.rise,A Google user,great articles on nutrition and love all the workout choices!,5
com.bodybuilding.rise,A Google user,a star,5
com.bodybuilding.rise,A Google user,great app,5
com.bodybuilding.rise,A Google user,great,5
com.bodybuilding.rise,A Google user,i love everything about this app it explains everything it has meal plans supplements to use it teacks everything love love love it,5
com.bodybuilding.rise,A Google user,Hannah Eden is the best badass trainer! All access worth it just for her!!,5
com.bodybuilding.rise,A Google user,"The old method of asking for credit card and financial information for a ""free trial"" is just dishonest in my opinion. Let us have the free trial, and if we decide we don't like it and uninstall the app, we won't risk getting charged unnecessarily. It's a slimy way to swipe $9 off of unsuspecting people.",1
com.bodybuilding.rise,A Google user,extremely helpful!!! worth every penny spent!!,5
com.bodybuilding.rise,A Google user,Not free at all. Dont even bother wasting time creating an account unless youre willing to pay monthly/annually. Cant even get past the hostage style tactic to explore what the app offers without pulling out a credit card first. Terribly misleading - hope PlayStore will rescend the Free listing to display as the amount required to pay. Bad experience and waste of my time.,1
com.bodybuilding.rise,A Google user,can't believe you have to subscribe and pay for this app! Why would I want to do that when you have so many other free ones that offer the same thing! ridiculous! you need to be upfront from beginning and tell people from the start that you need to pay for this app! it's not even a one-off payment it's continuous! the upfront from the beginning about having to pay! and wasting people's time!,1
com.bodybuilding.rise,A Google user,best all in one fitness app,5
com.bodybuilding.rise,A Google user,great app!,5
com.bodybuilding.rise,A Google user,This has worked perfectly. It allows me to easily access my workout and track what I have coming up.,5
com.bodybuilding.rise,A Google user,EXCELLENT!,5
com.bodybuilding.rise,A Google user,why is the app not working as it suppose to? i am using the FYR by hannah eden and when I play the video it does not work. why is it not working? i do have an account with all access. i will change rating when issue is fixed.,1
com.bodybuilding.rise,A Google user,"great app, saves time! recent upgrades helped a lot!!",5
com.bodybuilding.rise,A Google user,Very usuful and getting better.,5
com.bodybuilding.rise,A Google user,great tool for organized workouts!,5
com.bodybuilding.rise,A Google user,Good app. Is it possible to create a workout and saving it (without tracking it) so you can perform the workout later,4
com.bodybuilding.rise,A Google user,"This app is great, it keeps me motivated to workout and it keeps track of my progress. The only thing I don't like is that there's a lot of back and forth between pages to get to the workout.",4
com.bodybuilding.rise,A Google user,Great App. Amazing price. I'm currently working on Aaron Marino's Tailored Series and it's kicking my ass.,5
com.bodybuilding.rise,A Google user,"This app has everything you need to start weight training and nutrition. Yes you have to pay to get full access after the trial period, but the wealth of information available is worth it!",5
com.bodybuilding.rise,A Google user,love it too notch especially with the updates,5
com.bodybuilding.rise,A Google user,"great app need to add a place to add notes at the end of workout or each set. Awesome that the review was read and the app, was updated. great app",5
com.bodybuilding.rise,A Google user,great app for a workout plan and tracking workout. I remember when it used to be free but even at 8.99 per month it is still cheaper then a personal trainer and worth it.,5
com.bodybuilding.rise,A Google user,i need work offline,4
com.bodybuilding.rise,A Google user,$8 per month,1
com.bodybuilding.rise,A Google user,amazing,5
com.bodybuilding.rise,A Google user,It was a lot better when it was free. muscle and strength offer free work out plans.,1
com.bodybuilding.rise,A Google user,Love it! Keeps me on track.,5
com.bodybuilding.rise,A Google user,"Not Free app. no functions without paying. make it obvious that this is not a free app before people waste 😠 time. signing up, create account, then Bam! cough up the dough or go home. bye.",1
com.bodybuilding.rise,A Google user,It pops up adds while your using other apps don't download,1
com.bodybuilding.rise,A Google user,I love this app because it holds you accountable for your workouts!,5
com.bodybuilding.rise,A Google user,"why, why, make this app? they already have BodySpace, which is a good, Free app. And they serve us up a steaming pile of All Access, a Paid Subscription service, fir everything that BodySpace already dose 👎👎",1
com.bodybuilding.rise,A Google user,Amazing app and definitely keeps me motivated!!!!!!,5
com.bodybuilding.rise,A Google user,its awesome and very informative,5
com.bodybuilding.rise,A Google user,Awesome tons of workouts... I think i can safely say that there is a plan for everyone,5
com.bodybuilding.rise,A Google user,great,5
com.bodybuilding.rise,A Google user,Need more nutrition plans inside the workout plan.,5
com.bodybuilding.rise,A Google user,Having a professional trainer for $10 per month. Awesome!,5
com.bodybuilding.rise,A Google user,Great deal for tons of information!! Love it!,5
com.bodybuilding.rise,A Google user,its not worth paying for with so many free resources online,1
com.bodybuilding.rise,A Google user,Great app. Would be nice if their where tracker for 1min cardio between sets. Update : They listened and there's now a timer in between sets. Thanks for listening,5
com.bodybuilding.rise,A Google user,😍😍😍,5
com.bodybuilding.rise,A Google user,Great App,5
com.bodybuilding.rise,A Google user,very challenging. very helpful,5
com.bodybuilding.rise,A Google user,good,5
com.bodybuilding.rise,A Google user,you have to pay for it no lite version if that could be included in your advertisement maybe i would give a two star but you all dont even have a lite version in shorter words this app sucks,1
com.bodybuilding.rise,A Google user,Seriously in love with this app!!! It has never been easier for me to track my progress and I love that they have a rest timer! It makes my workout go so much faster and I love seeing my progress with the weight that I'm lifting! Highly recommend!!! :),5
com.bodybuilding.rise,A Google user,"I'll give yall 2 stars cause im pretty sure yall have an amazing workout plan but yall should offer a free version very minimal content as in you get a basic arm, leg, shoulder,back workout and no tips from yalls staff and thats all you get unless you pay. You would still have access to the store but thered be no discounts or anything that a paying customer would have. It would really help college students cause I myself am in college and everyone knows money is tight i college. Hope that helped",2
com.bodybuilding.rise,A Google user,"fantastic app, challenging workouts, and great instructions",5
com.bodybuilding.rise,A Google user,great app.,5
com.bodybuilding.rise,A Google user,😁,5
com.bodybuilding.rise,A Google user,helped me get a body I'm proud of,5
com.bodybuilding.rise,A Google user,un advertised monthly fee,1
com.bodybuilding.rise,A Google user,Great!,5
com.bodybuilding.rise,A Google user,I realy just need to get the app for my favorite game dragon city.,2
com.bodybuilding.rise,A Google user,"no complaints about the functionality. recordings are easy and the app is pretty user friendly overall. I wish the meal plans were a little more detailed - every day is the same. And maybe wish they explained some of the exercises better (these may be plan specific but overall my only complaint) pretty good plan though and the price is a lot cheaper than having a trainer write you up a plan. Overall, would recommend.",4
com.bodybuilding.rise,A Google user,"I'm having a tough time with my own consistency, but I love the program. I will just keep going! thanks!❤",4
com.bodybuilding.rise,A Google user,Been using for 3 months. They have added several features during that time. I loving it!,5
com.bodybuilding.rise,A Google user,love it,5
com.bodybuilding.rise,A Google user,has everything you need!,5
com.bodybuilding.rise,A Google user,Great app. keeps you informed and well educated. love this app. They're killing it with these new updates. 💪💪💪,5
com.bodybuilding.rise,A Google user,"Gave feedback should add rest timer. Within few weeks it has been done. Also, was missing history before but now has that. This app is amazing now highly recommend great update!",5
com.bodybuilding.rise,A Google user,Great workout plans. Worth the money.,5
com.bodybuilding.rise,A Google user,free until you want to use it for anything. monthly cost. deleted.,1
com.bodybuilding.rise,A Google user,not free,2
com.bodybuilding.rise,A Google user,awesome app,5
com.bodybuilding.rise,A Google user,you have to pay for it,1
com.bodybuilding.rise,A Google user,"it's great, you have to pay to access anything valuable you. The fee is 9 bucks, for the value you're getting it's worth it",4
com.bodybuilding.rise,A Google user,over all pretty nice although the rest timer would be better if I could adjust it for the workout instead of 90 seconds across the board,4
com.bodybuilding.rise,A Google user,"With this latest update (3/22/19) this app has become everything you could hope for in a workout app. From plans, to tracking, to history, it has it all.",5
com.bodybuilding.rise,A Google user,awesome app,5
com.bodybuilding.rise,A Google user,"love the new timer, it just needs a notification sound when its done",4
com.bodybuilding.rise,A Google user,Good library of fitness plans to guide and track your workout. now its up to you to sweat it out!,5
com.bodybuilding.rise,A Google user,"I need somthing like this to build muscle. thank you, Been reading about importance of excercise. Ready to get going! not right now but can figure it out Done now",5
com.bodybuilding.rise,A Google user,Awesome!!!,5
com.bodybuilding.rise,A Google user,Great experience,5
com.bodybuilding.rise,A Google user,I love Hannah's workouts,5
com.bodybuilding.rise,A Google user,fantastic,5
com.bodybuilding.rise,A Google user,I complained and you guys delivered. Love the addition of the timer during workouts. Bumping up to 5 stars,5
com.bodybuilding.rise,A Google user,finally getting the body I've wanted!,5
com.bodybuilding.rise,A Google user,a incredible app.I love it,5
com.bodybuilding.rise,A Google user,Love it!,5
com.bodybuilding.rise,A Google user,very informative and great programs for all levels. A++,5
com.bodybuilding.rise,A Google user,love the structure,5
com.bodybuilding.rise,A Google user,Amazing App,5
com.bodybuilding.rise,A Google user,"so far no app crashes, tons of work out with meals plans, definitely worth the money!",5
com.bodybuilding.rise,A Google user,Awesome but you need to add Arnold Schwarzenegger blueprint to cut just saying,5
com.bodybuilding.rise,A Google user,easy to access different programs,5
com.bodybuilding.rise,A Google user,mega,5
com.bodybuilding.rise,A Google user,Zero 🌟s actually. It crashes on start up on all 4 devices I tried it on.,1
com.bodybuilding.rise,A Google user,"its good, but can improve by loading faster.",4
com.bodybuilding.rise,A Google user,Used to have content available for free. Now you have to pay a premium price for data available anywhere else. Probably the worst app in ybe category,1
com.bodybuilding.rise,A Google user,This app makes it extremely easy to track each set week by week by weight and difficult. having this app makes it so I have one less thing to carry to the gym every day,5
com.bodybuilding.rise,A Google user,This app requires you to have a subscription without telling you before hand,1
com.bodybuilding.rise,A Google user,Trying to get ahold of someone for a refund of this app. Purchased accidentally. Google will not credit me back and told me to get ahold of the developer to get a refund. I tried to email the developer on this screen and my email was shot back. I keep getting switched back and forth and was originally told I could have a refund when I started talking to someone. Google said the people in charge of this app have the ability to give me a refund. I need someone to help me.,1
com.bodybuilding.rise,A Google user,love,5
com.bodybuilding.rise,A Google user,great app and plans,5
com.bodybuilding.rise,A Google user,"I love that i can track everything right in the app now. This is a very easy, intuitive app to use to train or just excersize.",5
com.bodybuilding.rise,A Google user,awesomeness,5
com.bodybuilding.rise,A Google user,good,5
com.bodybuilding.rise,A Google user,awesome and motivated to do more,5
com.bodybuilding.rise,A Google user,my chest is sore. good =),5
com.bodybuilding.rise,A Google user,So helpful to track workouts!,5
com.bodybuilding.rise,A Google user,I am trying to create an account but no matter what I do it says invalid time stamp whatever that means. would be nice to use but the app is junk,1
com.bodybuilding.rise,A Google user,great way to track your workouts and push outside of your comfort zone especially if you've been stuck at a plateau,5
com.bodybuilding.rise,A Google user,"In my brief experience this isn't a user friendly app. It took me 10 minutes to create an account after continuously getting ""Invalid Password"" popups with no further details like PW requirements. Then I find out I have to pay 8.99/month. That seems quite excessive considering the amount of free resources available and the poor (though brief) user experience I had when signing up. If there is any value to the subscription, you've done a poor job communicating it. I'll stick with Jefit for now.",2
com.bodybuilding.rise,A Google user,I couldn't sign up,4
com.bodybuilding.rise,A Google user,they did good,5
com.bodybuilding.rise,A Google user,"Huge improvement over the old app, seems more responsive and having your last weight filled in helps huge. Not sure if the integration with the website is better though as that was always terrible and it seemed the app pretty much ran independant of the website.",5
com.bodybuilding.rise,A Google user,"I am enjoying using this, I like that it tells me what days to workout and lays out a plan for every day. motivating me every day to get fit.",5
com.bodybuilding.rise,A Google user,lots of available workouts and in-depth instructions on each exercise!,5
com.bodybuilding.rise,A Google user,very good i really like it.,5
com.bodybuilding.rise,A Google user,"You can get how to videos for free. This is a ripoff!!!!!! All these are, are low quality cell phone how to videos. Utter garbage. And good luck finding a cancel option. Now I have to call when I'm at work. RIP OFF ALERT.",1
com.bodybuilding.rise,A Google user,used to be free,1
com.bodybuilding.rise,A Google user,great app,5
com.bodybuilding.rise,A Google user,awesome app,5
com.bodybuilding.rise,A Google user,excellent!,5
com.bodybuilding.rise,A Google user,why always money ... in our countries because of Your economic siege we cant send you even a dollar ... Syrian and proud,1
com.bodybuilding.rise,A Google user,I like being able to track and see how the exercises should be done. It's a very good app😁,5
com.bodybuilding.rise,A Google user,just,4
com.bodybuilding.rise,A Google user,Awesome,5
com.bodybuilding.rise,A Google user,Costs as much as a cheap gym membership...,1
com.bodybuilding.rise,A Google user,"have to pay to use, monthly subscription, dont waste your time",1
com.bodybuilding.rise,A Google user,Helps keep me strategized and motivated.,5
com.bodybuilding.rise,A Google user,"Easy to use, follow, and track exercises while at the gym!",5
com.bodybuilding.rise,A Google user,Really quality app. The only thing is I wish it had a timer for in between sets. Not a deal breaker worth every penny I pay .,5
com.bodybuilding.rise,A Google user,"Great app! Workouts are easy to follow with lots of different options depending on goals. Good meal plans with loads of nutritional options. Great option for the dyier at the gym. Also, it has good instructional videos if you are new to lifting or need a reminder about certain exercises...",5
com.bodybuilding.rise,A Google user,love the easy to use tools!,5
com.bodybuilding.rise,A Google user,Try it yourself and you will addicted to it,5
com.bodybuilding.rise,A Google user,great app...,5
com.bodybuilding.rise,A Google user,There is always room for improvement. The updates so far are excellent,5
com.bodybuilding.rise,A Google user,Pros - Easy workout tracking - Quick access to full plans - Can track multiple plans simultaneously - Calendar shows tracked workouts and weights lifted - when tracking a lift the weight you used last time you did the same lift autopopulates Cons - Lack of flexibility (Cant substitute exercises in a program or enter your own workouts into tracker) - Doesn't sync with bodyspace - Tracking progress could be made easier (no charts or stats on weight increase in lifts etc),4
com.bodybuilding.rise,A Google user,great,5
com.bodybuilding.rise,A Google user,love the app works great,5
com.bodybuilding.rise,A Google user,Great app for great goals.,5
com.bodybuilding.rise,A Google user,dont have to think to much what workout i wanna do. love this app,5
com.bodybuilding.rise,A Google user,"Thanks for your response, however as I stated I have emailed via the email address below 4 times now and still haven't received any response! Poor, I wanted to cancel within the trial period and still being charged for it 1 month later. sent 4 emails now and still no reply.",1
com.bodybuilding.rise,A Google user,super easy guided instructions on what to do and how many reps. also has videos on how to do a special exercises.,5
com.bodybuilding.rise,A Google user,great app. just no way to change the weight measurement too kgs.,4
com.bodybuilding.rise,A Google user,helping me keep track,5
com.bodybuilding.rise,A Google user,Great. Does exactly what I need it to.,5
com.bodybuilding.rise,A Google user,app is super slow,1
com.bodybuilding.rise,A Google user,Great workout intensity,5
com.bodybuilding.rise,A Google user,missleading,1
com.bodybuilding.rise,A Google user,"This app makes it super easy to stay on track, visually see your gains, and keep you on a consistent meal and supplement plan. Getting in shape is so much easier with this app to guide you.",5
com.bodybuilding.rise,A Google user,might be its a good app.. but one should provide free access for a week. atleast for a trial,2
com.bodybuilding.rise,A Google user,app works great,4
com.bodybuilding.rise,A Google user,great trainers.,5
com.bodybuilding.rise,A Google user,"I love Hannah Eden's unique and crazy benefical exersizes. Her realness is refreashing. Regarding the strength training plans, it might be beneficial to have some kind of audio/timer timing out what comes next and the rest between sets to keep one from getting side tracked.",4
com.bodybuilding.rise,A Google user,"Great app for viewing workouts and tracking training. My only issue with the tracking of workouts is that there is no option of a rest timer between sets, this does make other tracking apps better, such as Fitnotes. If this had the option to turn on a rest timer, then this would probably be the best one I have used. Other than that, great training app!",4
com.bodybuilding.rise,A Google user,great app.... loving it,5
com.bodybuilding.rise,A Google user,great,4
com.bodybuilding.rise,A Google user,great app for tracking workouts.,5
com.bodybuilding.rise,A Google user,"Top notch exercise app, it has it all.",5
com.bodybuilding.rise,A Google user,helps you stick to your goals as well as offering a wide variety of workout plans. it makes it easy to track progress and the overviews are nice if you dont know how to do a lift.,5
com.bodybuilding.rise,A Google user,i paid for it!,5
com.bodybuilding.rise,A Google user,Love that I don't have to think about what workout to do. keeps me motivated!,5
com.bodybuilding.rise,A Google user,great one. got to work hard to see the results.,5
com.bodybuilding.rise,A Google user,awesome,4
com.bodybuilding.rise,A Google user,it's helped me to get motivated and in the gym often. great app.,4
com.bodybuilding.rise,A Google user,wonderful,5
com.bodybuilding.rise,A Google user,"decent app for the gym, loads of workouts to keep you busy! just needs a timer for the rest time between sets",4
com.bodybuilding.rise,A Google user,Never downloaded never authorized for money of89. 99 to be taken out of my bank account and that makes you thiefs in my book.,1
com.bodybuilding.rise,A Google user,great app,5
com.bodybuilding.rise,A Google user,Good app for following along with programs. There are some discrepancies between app and print offs of workouts from the website.,4
com.bodybuilding.rise,A Google user,amazing app that helps me show progress.,5
com.bodybuilding.rise,A Google user,"very detailed plans, with nutrotion guide even gives you a plan for your rest days. it deserves all 5 stars!!",5
com.bodybuilding.rise,A Google user,The workout track features are great. I've run into some glitches where one particular workout won't track and closes the app when I try but overall good.,4
com.bodybuilding.rise,A Google user,The app is nice. I made a couple suggestions a few days ago. I came across another. It would be nice to be able to add and substitute an exercis in the workouts.,4
com.bodybuilding.rise,A Google user,amazing app - love the interface and accountability - one request: how can we see whay we did historically for weight and reps,5
com.bodybuilding.rise,A Google user,"Love the app, but it keeps crashing on me today and I can't access my workouts or numbers.",4
com.bodybuilding.rise,A Google user,"app stopped working. paying for this..not loading workouts. past day 6, took out reinstalled not working. help or credit.",3
com.bodybuilding.rise,A Google user,Theres no free option.,1
com.bodybuilding.rise,A Google user,This app was initially a bit annoying to use but the recent updates have made the app better about saving set details at all times during the workout. Also like the new view showing all your sets on a particular day.,5
com.bodybuilding.rise,A Google user,everything's in one place,5
com.bodybuilding.rise,A Google user,straight to the point no long winded videos.,5
com.bodybuilding.rise,A Google user,i like the content of the app and having the workout tracker BUT i wonder if because it has a lot of content it has a hard time opening often on my phone. i keep having to uninstall and reinstall. its getting frustrating. would rather not have to copy the workouts into another app to track. big pain.,3
com.bodybuilding.rise,A Google user,Exactly what I've been looking for!😁,5
com.bodybuilding.rise,A Google user,"I was a bit sceptical about signing up to a workout app as nothing had really worked for me. Four weeks ago I signed up to the 'Tailored' workout plan and the changes in my body have really taken me by surprise. I'm seeing real progress and all I've done is follow the plan as best I can. Make sure you eat well because diet is important for progress here and get that protein in! My biggest issue was not knowing what to do in the gym, this app solves that problem. Its clear and easy to use.",5
com.bodybuilding.rise,A Google user,Hannah really pushes and motivates you to push forward with the workouts,5
com.bodybuilding.rise,A Google user,great courses,5
com.bodybuilding.rise,A Google user,pay to play,1
com.bodybuilding.rise,A Google user,awesome app,5
com.bodybuilding.rise,A Google user,Love this app. All access has eveything you need from Nutrition to Work Out Plans to suit your goals.,5
com.bodybuilding.rise,A Google user,"I really enjoy this app. Quick access to tons of different programs. Found a powerlifting program that I love. Rated 4 stars only because the app began closing repeatedly every time I tried to track my workout in the app. Super annoying, but I can track on my own in a notebook just the same.",4
com.bodybuilding.rise,A Google user,great tracking!,5
com.bodybuilding.rise,A Google user,Great app!!!,5
com.bodybuilding.rise,A Google user,"App keeps telling me to only enter letters and numbers. So, I do just. Keep getring same message. BS...",1
com.bodybuilding.rise,A Google user,the app isnt working. I cant seem to get passed the subscription option page. I tried the website and it worked but the app won't,2
com.bodybuilding.rise,A Google user,n by buy,4
com.bodybuilding.rise,A Google user,sore muscles!!! no pain no gain!,5
com.bodybuilding.rise,A Google user,goood,5
com.bodybuilding.rise,A Google user,awesome app,5
com.bodybuilding.rise,A Google user,I love this app! there is sooo much information. It literally eliminates the need to spend hundreds or thousands on a personal trainer. so happy with it :),5
com.bodybuilding.rise,A Google user,small size,3
com.bodybuilding.rise,A Google user,Great App so far,5
com.bodybuilding.rise,A Google user,lots of options. a great way to track,5
com.bodybuilding.rise,A Google user,I want to be straight up and strong show me how to do that,5
com.bodybuilding.rise,A Google user,"very good app I love and likev,everything a our this app I think allot of other proposal love this afpp too",5
com.bodybuilding.rise,A Google user,worth the money,5
com.bodybuilding.rise,A Google user,I downloaded the app and wanted to sign up for a yearly subscription but accidentally signed up for the monthly. I cancelled my subscription in the hopes of purchasing a yearly subscription after my 7 day trial but now I have no options to subscribe.,3
com.bodybuilding.rise,A Google user,absolutely perfect,5
com.bodybuilding.rise,A Google user,Amazing.....thats all I have to say! Now back to these gains!!!!,5
com.bodybuilding.rise,A Google user,"great app, enjoy using it",5
com.bodybuilding.rise,A Google user,this is very friendly user. love that it shows the exercise 3 different ways. there are so many instructors to choose from plus many different routines to choose from. it has made me excited to be in the gym again.,5
com.bodybuilding.rise,A Google user,"it's a great app, with many workout plans For different goals. keeps it varied and interesting. Results are guaranteed",5
com.bodybuilding.rise,A Google user,its a great way to keep track of my work out and helps me eat right.,5
com.bodybuilding.rise,A Google user,paid only,1
com.bodybuilding.rise,A Google user,Since we paid to get full access it should have more details on workouts like what muscles get train. every routine should have a diet example to follow that will be helpful.,4
com.bodybuilding.rise,A Google user,this fitness apps has a great concept... but the problem is i can't sign up using my gmail :-(,3
